MMSI,MID,Received_Time,Vessel_Name,Latitude,Longitude,Course_Over_Ground_COG,Speed_Over_Ground_SOG,IMO_Number,Longitude_Second,Latitude_Second,_True_Heading_HDG,_Beam ,Destination,Destination,Ship_Type
416080000,Taiwan (Province of China),20/02/2025 16:12:32,CSBC NO.16,22.5476,120.3375,38.9,0,9559030,120? 20.248' E,22? 32.855' N,511,19,77,KHH@@@@@@@@@@@@@@@@@,Port tender
416004865,Taiwan (Province of China),20/02/2025 16:12:33,HSIANG PERNG NO.212,22.5968,120.2817,210.8,0,,120? 16.904' E,22? 35.806' N,,7,45,,
416008937,Taiwan (Province of China),20/02/2025 16:12:33,TIPM NO.15003,22.5822,120.2988,133.3,1.1,0,120? 17.929' E,22? 34.930' N,511,0,0,@@@@@@@@@@@@@@@@@@@@,Tug
375186000,Saint Vincent and the Grenadines,20/02/2025 16:12:33,SALVAGE ROVER,22.6135,120.2723,168.2,0,9257515,120? 16.340' E,22? 36.809' N,121,15,64,KHH TW              ,Tug
386900019,not in use,20/02/2025 16:12:33,3869-19-49%,22.5897,120.2897,124.9,0.1,,120? 17.382' E,22? 35.379' N,,,,,
416000017,Taiwan (Province of China),20/02/2025 16:12:33,YU TAI NO.403,22.5951,120.2881,314.9,0.4,0,120? 17.286' E,22? 35.703' N,511,11,30,@@@@@@@@@@@@@@@@@@@@,Tug
416002974,Taiwan (Province of China),20/02/2025 16:12:34,DONG LIAN NO.8,22.5963,120.2998,349.1,0,0,120? 17.990' E,22? 35.775' N,511,2,14,@@@@@@@@@@@@@@@@@@@@,Tug
457601000,Mongolia,20/02/2025 16:12:34,MACRO,22.5999,120.2816,205.4,0,0,120? 16.894' E,22? 35.993' N,511,2,2,@@@@@@@@@@@@@@@@@@@@,Cargo-all ships of this type
629009312,Gambia (Republic of the),20/02/2025 16:12:34,XIN YUAN,22.5818,120.2957,288,0,9126106,120? 17.740' E,22? 34.910' N,231,15,85,KOHSIUNG            ,Cargo-all ships of this type
416000021,Taiwan (Province of China),20/02/2025 16:12:34,YU MING NO:288,22.5853,120.3028,360,0,0,120? 18.168' E,22? 35.121' N,511,0,0,@@@@@@@@@@@@@@@@@@@@,Vessel-Pleasure craft
416005691,Taiwan (Province of China),20/02/2025 16:12:34,SEN KOH NO.8,22.5861,120.2925,360,0,0,120? 17.548' E,22? 35.166' N,511,30,102,@@@@@@@@@@@@@@@@@@@@,Spare - for local use
416007289,Taiwan (Province of China),20/02/2025 16:12:34,YUAN MAN JIN,22.5535,120.3383,271.7,0,0,120? 20.296' E,22? 33.211' N,271,0,0,@@@@@@@@@@@@@@@@@@@@,Vessel=Fishing
386900019,not in use,20/02/2025 16:12:34,3869-19-49%,22.5897,120.2897,124.9,0.1,,120? 17.382' E,22? 35.379' N,,,,,
416004524,Taiwan (Province of China),20/02/2025 16:12:34,YU JING 245,22.6176,120.2794,360,0.1,0,120? 16.762' E,22? 37.054' N,511,9,54,@@@@@@@@@@@@@@@@@@@@,Tug
416004115,Taiwan (Province of China),20/02/2025 16:12:34,DAH LIN NO.9,22.5389,120.3359,360,0,0,120? 20.152' E,22? 32.335' N,511,12,36,KAOHSIUNG PORT@@@@@@,Vessel-Towing
416004115,Taiwan (Province of China),20/02/2025 16:12:35,DAH LIN NO.9,22.5389,120.3359,360,0,0,120? 20.152' E,22? 32.335' N,511,12,36,KAOHSIUNG PORT@@@@@@,Vessel-Towing
510069000,Micronesia (Federated States of),20/02/2025 16:12:35,QUEEN ISABELLA 88,22.6135,120.2719,326.8,0,0,120? 16.316' E,22? 36.807' N,303,30,15,@@@@@@@@@@@@@@@@@@@@,Vessel=Fishing
416012541,Taiwan (Province of China),20/02/2025 16:12:35,KMSC NO.901,22.6067,120.2815,341.5,6.8,0,120? 16.890' E,22? 36.403' N,511,0,0,@@@@@@@@@@@@@@@@@@@@,Port tender
416006689,Taiwan (Province of China),20/02/2025 16:12:35,POLARIS II,22.5832,120.294,285.5,0,,120? 17.642' E,22? 34.994' N,242,,,,
386900019,not in use,20/02/2025 16:12:35,3869-19-49%,22.5897,120.2897,124.9,0.1,,120? 17.382' E,22? 35.379' N,,,,,
416005437,Taiwan (Province of China),20/02/2025 16:12:36,SOLARIS 2,22.582,120.2939,360,0,0,120? 17.634' E,22? 34.922' N,511,8,20,HYDRO SURVEY@@@@@@@@,Vessel-Engaged in dredging or underwater operations
416006765,Taiwan (Province of China),20/02/2025 16:12:36,VENTUS XINGANG,22.5996,120.2816,360,0,990981900,120? 16.897' E,22? 35.976' N,235,0,0,KHH                 ,Vessel-Pleasure craft
386900019,not in use,20/02/2025 16:12:36,3869-19-49%,22.5897,120.2897,124.9,0.1,,120? 17.382' E,22? 35.379' N,,,,,
416015927,Taiwan (Province of China),20/02/2025 16:12:36,KAO 506,22.6138,120.2881,183.4,0.2,0,120? 17.285' E,22? 36.829' N,511,15,40,KHH@@@@@@@@@@@@@@@@@,Vessel-Engaged in dredging or underwater operations
416006689,Taiwan (Province of China),20/02/2025 16:12:36,POLARIS II,22.5832,120.294,285.5,0,9522453,120? 17.642' E,22? 34.994' N,242,13,49,"KHH,TW              ",Other type of ship-all ships of this type
677011100,Tanzania (United Republic of),20/02/2025 16:12:37,HAI FA,22.582,120.2955,285.6,0,9072991,120? 17.728' E,22? 34.921' N,511,12,74,KAOXIONG            ,Cargo-all ships of this type
667001736,Sierra Leone,20/02/2025 16:12:37,HUA HANG,22.6138,120.287,0,0,8864282,120? 17.220' E,22? 36.830' N,511,12,71,@@@@@@@@@@@@@@@@@@@@,Cargo-all ships of this type
306045000,Netherlands Antilles,20/02/2025 16:12:37,GUANYANG,22.611,120.2739,168.3,0,9110250,120? 16.436' E,22? 36.659' N,0,9,53,KHH                 ,Cargo-all ships of this type
416005048,Taiwan (Province of China),20/02/2025 16:12:37,TIPM NO.13402,22.5577,120.3164,314.4,8.5,0,120? 18.982' E,22? 33.464' N,511,10,35,@@@@@@@@@@@@@@@@@@@@,Tug
386900019,not in use,20/02/2025 16:12:37,3869-19-49%,22.5897,120.2897,124.9,0.1,,120? 17.382' E,22? 35.379' N,,,,,
416459000,Taiwan (Province of China),20/02/2025 16:12:37,UNI PROSPER,22.5469,120.2793,270,11.5,,120? 16.758' E,22? 32.816' N,270,,,,
416003885,Taiwan (Province of China),20/02/2025 16:12:37,SHING FU,22.6142,120.2698,360,0,0,120? 16.187' E,22? 36.853' N,359,0,0,@@@@@@@@@@@@@@@@@@@@,Passenger-all ships of this type
416005452,Taiwan (Province of China),20/02/2025 16:12:38,CHUNG YU NO.22,22.5845,120.3008,40,0,9814571,120? 18.048' E,22? 35.070' N,50,16,75,KAOSHIUNG           ,Tanker-all ships of this type
386900019,not in use,20/02/2025 16:12:38,3869-19-49%,22.5897,120.2897,124.9,0.1,,120? 17.382' E,22? 35.379' N,,,,,
544113120,Nauru (Republic of),20/02/2025 16:12:39,EASTERN STAR,22.597,120.2855,237.3,0,8996097,120? 17.129' E,22? 35.821' N,511,14,89,@@@@@@@@@@@@@@@@@@@@,Vessel=Fishing
511101274,Palau (Republic of),20/02/2025 16:12:39,HONG LI,22.6034,120.2821,25.4,0.2,9036894,120? 16.927' E,22? 36.204' N,511,13,74,@@@@@@@@@@@@@@@@@@@@,Cargo-all ships of this type
306406000,Netherlands Antilles,20/02/2025 16:12:39,XING YUN 101,22.5949,120.2833,125.6,0,0,120? 16.998' E,22? 35.696' N,226,8,29,@@@@@@@@@@@@@@@@@@@@,Cargo-all ships of this type
273396660,Russian Federation,20/02/2025 16:12:40,SIZIMAN,22.6011,120.2945,242.7,0,9113604,120? 17.673' E,22? 36.063' N,160,16,117,TW KHH@@@@@@@@@@@@@@,Cargo-all ships of this type
416004697,Taiwan (Province of China),20/02/2025 16:12:40,KAO 505,22.6103,120.2727,141.5,0,967097500,120? 16.360' E,22? 36.615' N,145,0,0,@@@@@@@@@@@@@@@@@@@@,Vessel-Engaged in dredging or underwater operations
667001467,Sierra Leone,20/02/2025 16:12:40,VINCENT 2,22.6022,120.2829,295.3,0.1,9121039,120? 16.974' E,22? 36.134' N,142,17,107,@@@@@@@@@@@@@@@@@@@@,Cargo-all ships of this type
563245300,Singapore (Republic of),20/02/2025 16:12:40,EVER MOST,22.5444,120.2578,258.8,9,,120? 15.467' E,22? 32.662' N,256,,,,
416008845,Taiwan (Province of China),20/02/2025 16:12:41,TRITON1,22.594,120.2861,168.1,0,9495894,120? 17.164' E,22? 35.638' N,511,10,34,@@@@@@@@@@@@@@@@@@@@,Port tender
416000095,Taiwan (Province of China),20/02/2025 16:12:41,YIN LIAN,22.5964,120.2899,154.6,0,0,120? 17.392' E,22? 35.782' N,357,11,76,LONG MEN - KAOHSIUNG,Cargo-all ships of this type
416006765,Taiwan (Province of China),20/02/2025 16:12:41,VENTUS XINGANG,22.5996,120.2816,360,0,990981900,120? 16.897' E,22? 35.976' N,235,0,0,KHH                 ,Vessel-Pleasure craft
416000018,Taiwan (Province of China),20/02/2025 16:12:41,FORMOSA NO.8,22.5996,120.2826,360,0,0,120? 16.958' E,22? 35.978' N,511,11,28,TW_KHH              ,Tug
416006752,Taiwan (Province of China),20/02/2025 16:12:41,TA YU,22.5946,120.2911,316.7,0,0,120? 17.463' E,22? 35.677' N,339,13,76,KINMEN              ,Cargo-all ships of this type
538005156,Marshall Islands (Republic of the),20/02/2025 16:12:41,STONEWELL PIONEER,22.6089,120.2883,175.9,0,9679385,120? 17.299' E,22? 36.532' N,118,32,190,TWKHH               ,Cargo-all ships of this type
416247700,Taiwan (Province of China),20/02/2025 16:12:41,HAI YAO,22.5927,120.2874,360,0,0,120? 17.246' E,22? 35.562' N,511,7,35,@@@@@@@@@@@@@@@@@@@@,Vessel=Fishing
416004191,Taiwan (Province of China),20/02/2025 16:12:42,SEAGREEN NO15,22.5959,120.2843,360,0,9406295,120? 17.058' E,22? 35.752' N,511,40,55,TW KHH 1508W        ,Vessel-Towing
416002974,Taiwan (Province of China),20/02/2025 16:12:42,DONG LIAN NO.8,22.5963,120.2998,349.1,0,0,120? 17.990' E,22? 35.775' N,511,2,14,@@@@@@@@@@@@@@@@@@@@,Tug
416008937,Taiwan (Province of China),20/02/2025 16:12:43,TIPM NO.15003,22.5821,120.2989,133.2,1.1,0,120? 17.931' E,22? 34.927' N,511,0,0,@@@@@@@@@@@@@@@@@@@@,Tug
416011751,Taiwan (Province of China),20/02/2025 16:12:43,SHENG YI FA168,22.5925,120.2871,273.1,0,0,120? 17.226' E,22? 35.550' N,511,8,37,KHH                 ,Vessel=Fishing
416005003,Taiwan (Province of China),20/02/2025 16:12:43,HUNG YU NO.1,22.5467,120.3121,334.6,0,0,120? 18.726' E,22? 32.804' N,511,33,80,@@@@@@@@@@@@@@@@@@@@,Other type of ship-all ships of this type
416005048,Taiwan (Province of China),20/02/2025 16:12:43,TIPM NO.13402,22.5579,120.3162,314.8,8.5,0,120? 18.972' E,22? 33.474' N,511,10,35,@@@@@@@@@@@@@@@@@@@@,Tug
416005003,Taiwan (Province of China),20/02/2025 16:12:43,HUNG YU NO.1,22.5467,120.3121,334.6,0,0,120? 18.726' E,22? 32.804' N,511,33,80,@@@@@@@@@@@@@@@@@@@@,Other type of ship-all ships of this type
416126600,Taiwan (Province of China),20/02/2025 16:12:43,YU DING N0 303,22.5857,120.3039,360,0,0,120? 18.232' E,22? 35.142' N,511,9,35,@@@@@@@@@@@@@@@@@@@@,Tug
416008938,Taiwan (Province of China),20/02/2025 16:12:43,TIMP NO.15005,22.5813,120.2996,123.8,1,0,120? 17.977' E,22? 34.877' N,511,0,0,@@@@@@@@@@@@@@@@@@@@,Tug
416000017,Taiwan (Province of China),20/02/2025 16:12:43,YU TAI NO.403,22.5951,120.2881,322.1,0.3,0,120? 17.285' E,22? 35.704' N,511,11,30,@@@@@@@@@@@@@@@@@@@@,Tug
416004524,Taiwan (Province of China),20/02/2025 16:12:43,YU JING 245,22.6176,120.2794,360,0.1,0,120? 16.762' E,22? 37.054' N,511,9,54,@@@@@@@@@@@@@@@@@@@@,Tug
576638000,Vanuatu (Republic of),20/02/2025 16:12:43,LONGBOW NO.7,22.603,120.2862,13.7,0,8956683,120? 17.171' E,22? 36.182' N,511,9,46,@@@@@@@@@@@@@@@@@@@@,Vessel=Fishing
538005156,Marshall Islands (Republic of the),20/02/2025 16:12:44,STONEWELL PIONEER,22.6089,120.2883,175.9,0,9679385,120? 17.298' E,22? 36.531' N,118,32,190,TWKHH               ,Cargo-all ships of this type
416000021,Taiwan (Province of China),20/02/2025 16:12:44,YU MING NO:288,22.5853,120.3028,360,0,0,120? 18.167' E,22? 35.120' N,511,0,0,@@@@@@@@@@@@@@@@@@@@,Vessel-Pleasure craft
457601000,Mongolia,20/02/2025 16:12:44,MACRO,22.5999,120.2816,205.4,0,0,120? 16.894' E,22? 35.993' N,511,2,2,@@@@@@@@@@@@@@@@@@@@,Cargo-all ships of this type
416000018,Taiwan (Province of China),20/02/2025 16:12:44,FORMOSA NO.8,22.5996,120.2826,360,0,0,120? 16.958' E,22? 35.978' N,511,11,28,TW_KHH              ,Tug
416012541,Taiwan (Province of China),20/02/2025 16:12:44,KMSC NO.901,22.607,120.2814,344.3,6.7,0,120? 16.884' E,22? 36.421' N,511,0,0,@@@@@@@@@@@@@@@@@@@@,Port tender
416004047,Taiwan (Province of China),20/02/2025 16:12:44,TA YING,22.5991,120.2884,104.2,0,0,120? 17.304' E,22? 35.946' N,511,0,0,KAOHSIUNG@@@@@@@@@@@,Cargo-all ships of this type
416004261,Taiwan (Province of China),20/02/2025 16:12:44,YU CHIN NO.302,22.5855,120.3031,0,0,0,120? 18.186' E,22? 35.132' N,511,9,29,@@@@@@@@@@@@@@@@@@@@,Vessel-Towing
416004127,Taiwan (Province of China),20/02/2025 16:12:44,YU HONG 401,22.6036,120.284,19.8,1.3,0,120? 17.041' E,22? 36.218' N,511,0,0,@@@@@@@@@@@@@@@@@@@@,Vessel-Towing
677054600,Tanzania (United Republic of),20/02/2025 16:12:44,CHENG TAI,22.5819,120.2958,251,0,8854122,120? 17.750' E,22? 34.912' N,511,12,63,NINGBO@@@@@@@@@@@@@@,Cargo-all ships of this type
416004602,Taiwan (Province of China),20/02/2025 16:12:45,TIPM NO.15401,22.5572,120.3218,338.2,0,0,120? 19.309' E,22? 33.434' N,511,0,0,@@@@@@@@@@@@@@@@@@@@,Tug
538010853,Marshall Islands (Republic of the),20/02/2025 16:12:45,FAIRCHEM PATHFINDER,22.582,120.2992,119.6,0.9,9975301,120? 17.954' E,22? 34.918' N,139,27,158,TW KHH              ,Tanker-all ships of this type
629009312,Gambia (Republic of the),20/02/2025 16:12:45,XIN YUAN,22.5818,120.2957,288,0,9126106,120? 17.740' E,22? 34.910' N,231,15,85,KOHSIUNG            ,Cargo-all ships of this type
306045000,Netherlands Antilles,20/02/2025 16:12:46,GUANYANG,22.611,120.2739,168.3,0,9110250,120? 16.436' E,22? 36.660' N,0,9,53,KHH                 ,Cargo-all ships of this type
416004115,Taiwan (Province of China),20/02/2025 16:12:46,DAH LIN NO.9,22.5389,120.3359,360,0,0,120? 20.152' E,22? 32.335' N,511,12,36,KAOHSIUNG PORT@@@@@@,Vessel-Towing
416005437,Taiwan (Province of China),20/02/2025 16:12:46,SOLARIS 2,22.582,120.2939,360,0,0,120? 17.634' E,22? 34.922' N,511,8,20,HYDRO SURVEY@@@@@@@@,Vessel-Engaged in dredging or underwater operations
677011100,Tanzania (United Republic of),20/02/2025 16:12:46,HAI FA,22.582,120.2955,285.8,0,9072991,120? 17.728' E,22? 34.921' N,511,12,74,KAOXIONG            ,Cargo-all ships of this type
416006146,Taiwan (Province of China),20/02/2025 16:12:46,HUNG YI NO.2,22.546,120.3057,48.1,0,0,120? 18.341' E,22? 32.759' N,511,12,32,@@@@@@@@@@@@@@@@@@@@,Vessel-Engaged in dredging or underwater operations
510069000,Micronesia (Federated States of),20/02/2025 16:12:46,QUEEN ISABELLA 88,22.6135,120.2719,6.9,0,0,120? 16.315' E,22? 36.807' N,303,30,15,@@@@@@@@@@@@@@@@@@@@,Vessel=Fishing
667001736,Sierra Leone,20/02/2025 16:12:46,HUA HANG,22.6138,120.287,0,0,8864282,120? 17.220' E,22? 36.830' N,511,12,71,@@@@@@@@@@@@@@@@@@@@,Cargo-all ships of this type
416001323,Taiwan (Province of China),20/02/2025 16:12:47,@@@I*ELCOBR@@C?) BB,22.6126,120.2709,200.1,0,,120? 16.254' E,22? 36.753' N,,0,0,,
416001323,Taiwan (Province of China),20/02/2025 16:12:47,@@@I*ELCOBR@@C?) BB,22.6126,120.2709,200.1,0,,120? 16.254' E,22? 36.753' N,,0,0,,
416001323,Taiwan (Province of China),20/02/2025 16:12:47,@@@I*ELCOBR@@C?) BB,22.6126,120.2709,200.1,0,,120? 16.254' E,22? 36.753' N,,0,0,,
416001323,Taiwan (Province of China),20/02/2025 16:12:47,@@@I*ELCOBR@@C?) BB,22.6126,120.2709,200.1,0,,120? 16.254' E,22? 36.753' N,,0,0,,
416001323,Taiwan (Province of China),20/02/2025 16:12:47,@@@I*ELCOBR@@C?) BB,22.6126,120.2709,200.1,0,,120? 16.254' E,22? 36.753' N,,0,0,,
416001323,Taiwan (Province of China),20/02/2025 16:12:47,@@@I*ELCOBR@@C?) BB,22.6126,120.2709,200.1,0,,120? 16.254' E,22? 36.753' N,,0,0,,
416015927,Taiwan (Province of China),20/02/2025 16:12:47,KAO 506,22.6138,120.2881,183.4,0,0,120? 17.285' E,22? 36.829' N,511,15,40,KHH@@@@@@@@@@@@@@@@@,Vessel-Engaged in dredging or underwater operations
416003885,Taiwan (Province of China),20/02/2025 16:12:47,SHING FU,22.6142,120.2698,360,0.1,0,120? 16.187' E,22? 36.853' N,358,0,0,@@@@@@@@@@@@@@@@@@@@,Passenger-all ships of this type
416008865,Taiwan (Province of China),20/02/2025 16:12:47,TRITON 8,22.5659,120.3087,271.2,0,9486776,120? 18.521' E,22? 33.956' N,511,0,0,@@@@@@@@@@@@@@@@@@@@,Reserved for future use
477347200,Hong Kong (Special Administrative Region of China),20/02/2025 16:12:47,GLORY TIANJIN,22.5351,120.2453,81.1,8,,120? 14.718' E,22? 32.105' N,85,,,,
416005577,Taiwan (Province of China),20/02/2025 16:12:48,TIPM NO.16402,22.5568,120.326,138.5,0,9859997,120? 19.558' E,22? 33.410' N,225,12,34,@@@@@@@@@@@@@@@@@@@@,Tug
416459000,Taiwan (Province of China),20/02/2025 16:12:48,UNI PROSPER,22.5469,120.2787,271,11.5,,120? 16.724' E,22? 32.817' N,270,,,,
563245300,Singapore (Republic of),20/02/2025 16:12:48,EVER MOST,22.5443,120.2574,258.4,9,,120? 15.443' E,22? 32.658' N,256,,,,
416003923,Taiwan (Province of China),20/02/2025 16:12:48,KAO NO.112,22.5944,120.2885,329.1,0.2,0,120? 17.310' E,22? 35.661' N,511,14,89,KOH                 ,Tug
306406000,Netherlands Antilles,20/02/2025 16:12:49,XING YUN 101,22.595,120.2833,125.6,0,0,120? 16.998' E,22? 35.697' N,226,8,29,@@@@@@@@@@@@@@@@@@@@,Cargo-all ships of this type
416006752,Taiwan (Province of China),20/02/2025 16:12:49,TA YU,22.5946,120.2911,316.7,0,0,120? 17.463' E,22? 35.677' N,339,13,76,KINMEN              ,Cargo-all ships of this type
416005048,Taiwan (Province of China),20/02/2025 16:12:50,TIPM NO.13402,22.558,120.316,307.7,7.6,0,120? 18.959' E,22? 33.483' N,511,10,35,@@@@@@@@@@@@@@@@@@@@,Tug
544113120,Nauru (Republic of),20/02/2025 16:12:50,EASTERN STAR,22.597,120.2855,237.3,0,8996097,120? 17.128' E,22? 35.821' N,511,14,89,@@@@@@@@@@@@@@@@@@@@,Vessel=Fishing
416008845,Taiwan (Province of China),20/02/2025 16:12:50,TRITON1,22.594,120.2861,168.1,0,9495894,120? 17.164' E,22? 35.638' N,511,10,34,@@@@@@@@@@@@@@@@@@@@,Port tender
416004697,Taiwan (Province of China),20/02/2025 16:12:50,KAO 505,22.6102,120.2727,147.1,0,967097500,120? 16.359' E,22? 36.614' N,145,0,0,@@@@@@@@@@@@@@@@@@@@,Vessel-Engaged in dredging or underwater operations
373302000,Panama (Republic of),20/02/2025 16:12:51,SUNNINE 3,22.5859,120.2964,298.5,0,9246293,120? 17.785' E,22? 35.151' N,329,27,174,KAOHSIUNG           ,Cargo-all ships of this type
667001467,Sierra Leone,20/02/2025 16:12:51,VINCENT 2,22.6022,120.2829,298.1,0,9121039,120? 16.973' E,22? 36.134' N,142,17,107,@@@@@@@@@@@@@@@@@@@@,Cargo-all ships of this type
416000018,Taiwan (Province of China),20/02/2025 16:12:51,FORMOSA NO.8,22.5996,120.2826,360,0,0,120? 16.958' E,22? 35.978' N,511,11,28,TW_KHH              ,Tug
511101274,Palau (Republic of),20/02/2025 16:12:51,HONG LI,22.6034,120.2821,32,0.1,9036894,120? 16.927' E,22? 36.204' N,511,13,74,@@@@@@@@@@@@@@@@@@@@,Cargo-all ships of this type
416000095,Taiwan (Province of China),20/02/2025 16:12:51,YIN LIAN,22.5964,120.2899,154.6,0,0,120? 17.392' E,22? 35.782' N,357,11,76,LONG MEN - KAOHSIUNG,Cargo-all ships of this type
416004191,Taiwan (Province of China),20/02/2025 16:12:51,SEAGREEN NO15,22.5959,120.2843,360,0,9406295,120? 17.058' E,22? 35.752' N,511,40,55,TW KHH 1508W        ,Vessel-Towing
416247700,Taiwan (Province of China),20/02/2025 16:12:51,HAI YAO,22.5927,120.2874,360,0,0,120? 17.246' E,22? 35.562' N,511,7,35,@@@@@@@@@@@@@@@@@@@@,Vessel=Fishing
576638000,Vanuatu (Republic of),20/02/2025 16:12:52,LONGBOW NO.7,22.603,120.2862,13.7,0,8956683,120? 17.171' E,22? 36.183' N,511,9,46,@@@@@@@@@@@@@@@@@@@@,Vessel=Fishing
416006765,Taiwan (Province of China),20/02/2025 16:12:52,VENTUS XINGANG,22.5996,120.2816,360,0,990981900,120? 16.897' E,22? 35.976' N,234,0,0,KHH                 ,Vessel-Pleasure craft
416004524,Taiwan (Province of China),20/02/2025 16:12:52,YU JING 245,22.6176,120.2794,360,0,0,120? 16.762' E,22? 37.054' N,511,9,54,@@@@@@@@@@@@@@@@@@@@,Tug
416008938,Taiwan (Province of China),20/02/2025 16:12:52,TIMP NO.15005,22.5813,120.2997,119.1,0.9,0,120? 17.979' E,22? 34.876' N,511,0,0,@@@@@@@@@@@@@@@@@@@@,Tug
416011751,Taiwan (Province of China),20/02/2025 16:12:52,SHENG YI FA168,22.5925,120.2871,273.1,0,0,120? 17.226' E,22? 35.550' N,511,8,37,KHH                 ,Vessel=Fishing
416000021,Taiwan (Province of China),20/02/2025 16:12:53,YU MING NO:288,22.5853,120.3028,360,0,0,120? 18.167' E,22? 35.120' N,511,0,0,@@@@@@@@@@@@@@@@@@@@,Vessel-Pleasure craft
677054600,Tanzania (United Republic of),20/02/2025 16:12:53,CHENG TAI,22.5819,120.2958,251,0,8854122,120? 17.750' E,22? 34.912' N,511,12,63,NINGBO@@@@@@@@@@@@@@,Cargo-all ships of this type
416005691,Taiwan (Province of China),20/02/2025 16:12:53,SEN KOH NO.8,22.5861,120.2925,360,0,0,120? 17.548' E,22? 35.166' N,511,30,102,@@@@@@@@@@@@@@@@@@@@,Spare - for local use
416004261,Taiwan (Province of China),20/02/2025 16:12:53,YU CHIN NO.302,22.5855,120.3031,0,0,0,120? 18.185' E,22? 35.132' N,511,9,29,@@@@@@@@@@@@@@@@@@@@,Vessel-Towing
416005003,Taiwan (Province of China),20/02/2025 16:12:54,HUNG YU NO.1,22.5467,120.3121,334.6,0,0,120? 18.727' E,22? 32.804' N,511,33,80,@@@@@@@@@@@@@@@@@@@@,Other type of ship-all ships of this type
416005473,Taiwan (Province of China),20/02/2025 16:12:54,CHUNG YU16,22.585,120.3017,62.5,0,9820063,120? 18.102' E,22? 35.101' N,511,11,37,@@@@@@@@@@@@@@@@@@@@,Tanker-all ships of this type
416002974,Taiwan (Province of China),20/02/2025 16:12:54,DONG LIAN NO.8,22.5962,120.2998,349.1,0,0,120? 17.990' E,22? 35.775' N,511,2,14,@@@@@@@@@@@@@@@@@@@@,Tug
416001900,Taiwan (Province of China),20/02/2025 16:12:54,YUAN TAI NO.806,22.5666,120.3133,360,0,790066300,120? 18.800' E,22? 33.998' N,511,0,0,SINGAPORE@@@@@@@@@@@,Cargo-all ships of this type
457601000,Mongolia,20/02/2025 16:12:54,MACRO,22.5999,120.2816,205.4,0,0,120? 16.894' E,22? 35.993' N,511,2,2,@@@@@@@@@@@@@@@@@@@@,Cargo-all ships of this type
416006768,Taiwan (Province of China),20/02/2025 16:12:54,DONG PING NO.9,22.5972,120.2994,189.2,0,0,120? 17.963' E,22? 35.833' N,511,0,0,@@@@@@@@@@@@@@@@@@@@,Vessel=Fishing
416012541,Taiwan (Province of China),20/02/2025 16:12:54,KMSC NO.901,22.6073,120.2813,343.5,6.7,0,120? 16.878' E,22? 36.439' N,511,0,0,@@@@@@@@@@@@@@@@@@@@,Port tender
416005437,Taiwan (Province of China),20/02/2025 16:12:55,SOLARIS 2,22.582,120.2939,360,0,0,120? 17.634' E,22? 34.922' N,511,8,20,HYDRO SURVEY@@@@@@@@,Vessel-Engaged in dredging or underwater operations
416000017,Taiwan (Province of China),20/02/2025 16:12:55,YU TAI NO.403,22.5951,120.2881,312.9,0.5,0,120? 17.285' E,22? 35.705' N,511,11,30,@@@@@@@@@@@@@@@@@@@@,Tug
510069000,Micronesia (Federated States of),20/02/2025 16:12:55,QUEEN ISABELLA 88,22.6135,120.2719,278.2,0,0,120? 16.315' E,22? 36.807' N,303,30,15,@@@@@@@@@@@@@@@@@@@@,Vessel=Fishing
416004047,Taiwan (Province of China),20/02/2025 16:12:55,TA YING,22.5991,120.2884,104.2,0,0,120? 17.303' E,22? 35.947' N,511,0,0,KAOHSIUNG@@@@@@@@@@@,Cargo-all ships of this type
510069000,Micronesia (Federated States of),20/02/2025 16:12:56,QUEEN ISABELLA 88,22.6135,120.2719,278.2,0,0,120? 16.315' E,22? 36.807' N,303,30,15,@@@@@@@@@@@@@@@@@@@@,Vessel=Fishing
416005048,Taiwan (Province of China),20/02/2025 16:12:56,TIPM NO.13402,22.5581,120.3159,304.6,6.7,0,120? 18.951' E,22? 33.488' N,511,10,35,@@@@@@@@@@@@@@@@@@@@,Tug
